record_id,scenario_id,period,facility_id,case_type,chemistry,pack_mass_kg,demand_packs,demand_kg,production_packs,regular_capacity_packs,overtime_capacity_packs,service_gap_packs,eol_returns_packs,eol_returns_kg,collection_rate,grade_A_share,grade_B_share,grade_C_share,soh,cycles,damage_index,temperature_c,recovery_quality_score,quality_grade,pathway,recycle_yield,reman_yield,second_life_share,reman_eligible_share,expected_recovered_kg,recycled_content_share,material_price_index,transport_distance_km,facility_available,facility_uptime,energy_kwh_per_pack,grid_kgco2e_per_kwh,scrap_rate,safety_stock_packs,imputation_required,data_quality_state
OBS-11334-SCN-12-034-P04,SCN-12-034,4,PLANT-08,service_infeasible,NMC811,407.207,3199.675,1302931.09,2629.018,2448.409,180.608,570.657,358.597,146023.23,0.847547,0.446036,0.230038,0.323926,0.810679,1102.15,0.21685,27.618,0.591747,B,disposal,0.908646,0.82214,0.141565,0.300187,96535.56,0.424272,0.992363,836.148,1,0.986238,278.539,0.455892,0.036211,172.352,0,COMPLETE
OBS-11335-SCN-12-034-P05,SCN-12-034,5,PLANT-08,service_infeasible,NMC811,407.207,3226.628,1313906.527,2794.335,2684.718,109.616,432.293,737.617,300363.167,0.823014,0.42397,0.263228,0.312802,0.858593,1038.545,0.251345,21.588,0.607306,B,remanufacture,0.890395,0.844686,0.155104,0.249909,185968.688,0.327009,0.910835,476.237,1,0.967543,321.018,0.254942,0.04167,164.448,0,COMPLETE
OBS-11336-SCN-12-034-P06,SCN-12-034,6,PLANT-08,service_infeasible,NMC811,407.207,2934.556,1194972.767,2247.28,2139.037,108.243,687.277,349.022,142124.515,0.935582,0.419894,0.245848,0.334258,0.785198,475.533,0.334146,17.149,0.5014,B,remanufacture,0.866009,0.792923,0.150041,0.274941,97874.857,0.348642,0.974208,367.653,1,0.984178,360.145,0.203081,0.040191,136.093,0,COMPLETE
OBS-11337-SCN-12-034-P07,SCN-12-034,7,PLANT-08,service_infeasible,NMC811,407.207,2699.578,1099288.012,2465.018,2257.079,207.939,234.561,304.491,123991.109,0.846207,0.538869,0.266045,0.195086,0.902682,923.914,0.242898,22.766,0.646637,A,remanufacture,0.878891,0.802594,0.179336,0.350438,75677.648,0.323014,0.83155,353.122,1,0.97673,257.04,0.374663,0.040836,304.668,0,COMPLETE
OBS-11338-SCN-12-034-P08,SCN-12-034,8,PLANT-08,service_infeasible,NMC811,407.207,2433.491,990935.474,2177.584,2077.337,100.247,255.907,464.456,189130.039,0.904291,0.49014,0.154358,0.355502,0.716869,1550.428,0.195598,12.592,0.505034,B,remanufacture,0.864513,0.78123,0.187161,0.285344,120183.519,0.189988,1.002764,640.262,1,0.979482,292.751,0.525442,0.040855,211.571,0,COMPLETE
OBS-11339-SCN-12-034-P09,SCN-12-034,9,PLANT-08,service_infeasible,NMC811,407.207,2544.976,1036332.888,2040.375,1924.087,116.288,504.601,311.772,126955.836,0.872027,0.473977,0.210935,0.315088,0.706066,1205.888,0.157176,21.496,0.542412,B,remanufacture,0.871244,0.800951,0.157653,0.313899,81248.077,0.356425,0.91183,901.168,1,0.982957,334.372,0.317393,0.032658,247.571,0,COMPLETE
OBS-11340-SCN-12-034-P10,SCN-12-034,10,PLANT-08,service_infeasible,NMC811,407.207,2635.375,1073144.034,2263.363,2118.387,144.977,372.012,268.711,109421.232,0.870594,0.586365,0.220873,0.192762,0.98,919.583,0.01369,33.726,0.792851,A,second_life,0.895928,0.850898,0.201103,0.326142,68183.792,0.263061,0.94132,639.752,1,0.989422,320.745,0.384932,0.039989,126.788,0,COMPLETE
OBS-11341-SCN-12-035-P01,SCN-12-035,1,PLANT-10,service_infeasible,NMC111,418.514,3985.137,1667836.266,3196.65,3027.343,169.307,788.487,429.568,179780.306,0.916757,0.422408,0.2658,0.311792,0.783626,887.117,0.199986,30.038,0.573104,B,recycle,0.8686,0.837529,0.149565,0.336376,121746.65,0.336628,0.805795,397.303,1,0.979769,361.107,0.447489,0.046015,266.749,0,COMPLETE
OBS-11342-SCN-12-035-P02,SCN-12-035,2,PLANT-10,service_infeasible,NMC111,418.514,4275.188,1789226.714,3437.671,3126.814,310.857,837.517,964.814,403788.418,0.840178,0.373789,0.257691,0.36852,0.656415,1304.323,0.426079,23.626,0.383979,C,recycle,0.827184,0.763771,0.131778,0.253811,243645.245,0.240904,1.107818,458.849,1,0.999,331.491,0.522994,0.028043,284.945,0,COMPLETE
OBS-11343-SCN-12-035-P03,SCN-12-035,3,PLANT-10,service_infeasible,NMC111,418.514,4459.897,1866530.155,3733.296,3424.22,309.076,726.601,670.518,280621.332,0.887049,0.49509,0.198663,0.306247,0.889838,1585.109,0.232376,34.441,0.62082,A,remanufacture,0.848236,0.80029,0.152033,0.32129,179045.711,0.195113,1.021072,446.128,1,0.978693,264.64,0.350728,0.039141,288.784,0,COMPLETE
OBS-11344-SCN-12-035-P04,SCN-12-035,4,PLANT-10,service_infeasible,NMC111,418.514,4404.638,1843403.325,3229.304,3087.419,141.885,1175.334,782.569,327516.288,0.845187,0.464287,0.290181,0.245532,0.98,764.509,0.270295,38.583,0.655111,A,disposal,0.893357,0.862519,0.186181,0.313522,201251.225,0.345589,0.953281,248.991,1,0.983953,280.281,0.212983,0.037678,488.752,0,COMPLETE
OBS-11345-SCN-12-035-P05,SCN-12-035,5,PLANT-10,service_infeasible,NMC111,418.514,4457.571,1865556.44,3659.982,3467.916,192.066,797.589,836.149,349940.392,0.929209,0.475618,0.266196,0.258186,0.769564,805.902,0.077359,40.221,0.591291,B,recycle,0.905692,0.830109,0.159195,0.298037,247618.425,0.403203,1.04662,1104.271,1,0.99651,301.98,0.390449,0.027826,233.955,0,COMPLETE
OBS-11346-SCN-12-035-P06,SCN-12-035,6,PLANT-10,service_infeasible,NMC111,418.514,4128.963,1728029.7,3669.531,3454.698,214.833,459.432,618.726,258945.451,0.820538,0.5213,0.163935,0.314765,0.810822,1234.348,0.080921,22.04,0.656069,A,recycle,0.910873,0.840791,0.172956,0.276212,160063.895,0.165367,0.977022,482.433,1,0.985063,285.412,0.251005,0.046383,476.789,0,COMPLETE
OBS-11347-SCN-12-035-P07,SCN-12-035,7,PLANT-10,service_infeasible,NMC111,418.514,3538.105,1480747.104,3242.73,3108.725,134.005,295.375,842.674,352670.936,0.937032,0.511699,0.226898,0.261403,0.836282,1143.837,0.299465,29.499,0.564883,B,remanufacture,0.902132,0.797688,0.154893,0.290578,251945.427,0.22627,1.097861,278.954,1,0.978869,320.849,0.338917,0.031503,359.897,0,COMPLETE
OBS-11348-SCN-12-035-P08,SCN-12-035,8,PLANT-10,service_infeasible,NMC111,418.514,3382.6,1415666.202,2855.373,2605.837,249.536,527.228,731.881,306302.359,0.850914,0.503988,0.26086,0.235152,0.78419,1567.444,0.152954,24.474,0.609621,B,remanufacture,0.845521,0.832208,0.166005,0.370934,183790.817,0.155261,1.074626,480.95,1,0.974316,282.09,0.396411,0.052814,389.342,0,COMPLETE
OBS-11349-SCN-12-035-P09,SCN-12-035,9,PLANT-10,service_infeasible,NMC111,418.514,3681.216,1540641.237,3053.389,2896.215,157.174,627.828,686.044,287119.061,0.858194,0.52375,0.103685,0.372565,0.727975,982.784,0.15727,15.233,0.539352,B,remanufacture,0.910255,0.828015,0.188016,0.29405,182120.011,0.23137,0.941153,901.746,1,0.981123,353.317,0.67323,0.03769,417.969,0,COMPLETE
OBS-11350-SCN-12-035-P10,SCN-12-035,10,PLANT-10,service_infeasible,NMC111,418.514,3971.668,1662199.254,3083.76,2857.895,225.865,887.908,962.043,402628.54,0.835159,0.497024,0.268058,0.234919,0.844318,947.228,0.136494,30.959,0.644514,A,remanufacture,0.923168,0.843302,0.176514,0.344434,255629.636,0.202959,1.05523,696.652,1,0.990008,273.274,0.583772,0.031891,311.732,0,COMPLETE
OBS-11351-SCN-12-036-P01,SCN-12-036,1,PLANT-04,service_infeasible,NMC811,405.587,3676.833,1491275.404,3444.634,3183.941,260.693,232.199,391.108,158628.37,0.879438,0.427771,0.254168,0.318061,0.757797,742.164,0.386823,21.258,0.468712,B,remanufacture,0.871728,0.790451,0.138708,0.3074,104741.139,0.171023,1.198769,801.069,1,0.977228,304.594,0.338106,0.049507,256.955,0,COMPLETE
OBS-11352-SCN-12-036-P02,SCN-12-036,2,PLANT-04,service_infeasible,NMC811,405.587,4190.649,1699672.615,3628.57,3357.354,271.216,562.079,555.998,225505.581,0.870741,0.493279,0.290762,0.215958,0.785192,1371.497,0.066666,27.427,0.646059,A,second_life,0.925439,0.823259,0.142846,0.329465,155759.079,0.335005,1.170735,710.091,1,0.999,319.41,0.428315,0.053679,201.862,0,COMPLETE
OBS-11353-SCN-12-036-P03,SCN-12-036,3,PLANT-04,service_infeasible,NMC811,405.587,4130.322,1675204.617,3349.071,3216.351,132.72,781.25,467.488,189607.181,0.868807,0.404678,0.309682,0.28564,0.734189,1392.55,0.267658,31.121,0.501779,B,recycle,0.907734,0.765579,0.161861,0.276714,125329.4,0.422578,0.916965,573.28,1,0.981972,328.488,0.30036,0.034215,348.554,0,COMPLETE
OBS-11354-SCN-12-036-P04,SCN-12-036,4,PLANT-04,service_infeasible,NMC811,405.587,4114.46,1668771.202,3682.368,3451.871,230.497,432.091,802.841,325622.002,0.946205,0.420497,0.254086,0.325417,0.741116,411.073,0.353702,21.104,0.47214,B,remanufacture,0.899853,0.82527,0.165433,0.258704,231383.202,0.481573,0.990551,152.918,1,0.983753,320.156,0.345133,0.043159,334.429,0,COMPLETE
OBS-11355-SCN-12-036-P05,SCN-12-036,5,PLANT-04,service_infeasible,NMC811,405.587,3842.986,1558664.957,3549.562,3303.14,246.423,293.423,875.266,354996.668,0.938413,0.403964,0.277712,0.318324,0.7182,696.223,0.473335,23.293,0.404783,B,remanufacture,0.860744,0.800294,0.13611,0.302168,247714.271,0.171036,1.089254,191.836,1,0.977658,309.723,0.440863,0.039525,435.12,0,COMPLETE
OBS-11356-SCN-12-036-P06,SCN-12-036,6,PLANT-04,service_infeasible,NMC811,405.587,4278.654,1735366.423,3965.945,3724.201,241.744,312.709,1187.234,481526.745,0.88021,0.574468,0.188151,0.237381,0.892614,1301.576,0.072815,17.273,0.704551,A,second_life,0.900351,0.874033,0.179646,0.31317,313054.281,0.214455,0.948995,357.394,1,0.982966,383.631,0.296454,0.034432,418.092,0,COMPLETE
OBS-11357-SCN-12-036-P07,SCN-12-036,7,PLANT-04,service_infeasible,NMC811,405.587,3491.438,1416081.856,3065.583,2940.22,125.363,425.856,912.144,369953.816,0.852569,0.427847,0.217936,0.354217,0.615058,1450.251,0.186745,29.645,0.45927,B,remanufacture,0.904279,0.81607,0.125792,0.287926,249341.342,0.388346,0.942879,616.109,1,0.980939,281.968,0.473822,0.034428,321.073,0,COMPLETE
OBS-11358-SCN-12-036-P08,SCN-12-036,8,PLANT-04,service_infeasible,NMC811,405.587,3488.253,1414789.902,3180.489,3012.794,167.695,307.764,426.734,173077.65,0.849131,0.483779,0.226198,0.290024,0.64714,1182.49,0.03711,23.428,0.563412,B,recycle,0.884271,0.847484,0.155538,0.299302,109744.074,0.25299,1.0388,584.87,1,0.991312,318.048,0.238447,0.039309,203.661,0,COMPLETE
OBS-11359-SCN-12-036-P09,SCN-12-036,9,PLANT-04,service_infeasible,NMC811,405.587,3587.016,1454846.993,2713.735,2549.919,163.817,873.281,453.753,184036.216,0.84247,0.36038,0.251102,0.388517,0.660357,701.111,0.328398,7.402,0.385031,C,recycle,0.87881,0.778895,0.118952,0.286513,120047.321,0.144922,1.008982,342.221,1,0.999,311.021,0.481187,0.03984,229.788,0,COMPLETE
OBS-11360-SCN-12-036-P10,SCN-12-036,10,PLANT-04,service_infeasible,NMC811,405.587,3415.916,1385450.899,2961.812,2856.001,105.811,454.104,941.276,381769.145,0.937703,0.552706,0.16158,0.285714,0.96636,971.878,0.194706,27.387,0.71516,A,remanufacture,0.861345,0.853202,0.182693,0.338919,252016.093,0.284755,0.985505,405.763,1,0.983388,314.598,0.445843,0.04055,249.313,0,COMPLETE
OBS-11361-SCN-12-037-P01,SCN-12-037,1,PLANT-05,service_infeasible,NMC811,402.763,2632.859,1060418.682,2129.627,2049.907,79.72,503.232,296.394,119376.433,0.858511,0.503443,0.245933,0.250624,0.835334,1008.202,0.044383,20.687,0.687197,A,second_life,0.903818,0.873387,0.168398,0.311994,77030.191,0.364806,1.125854,739.361,1,0.983824,304.222,0.355276,0.037681,189.921,0,COMPLETE
OBS-11362-SCN-12-037-P02,SCN-12-037,2,PLANT-05,service_infeasible,NMC811,402.763,2674.186,1077063.683,2449.901,2325.663,124.238,224.285,661.596,266466.677,0.856858,0.416833,0.233432,0.349735,0.602227,911.34,0.166821,27.467,0.466129,B,remanufacture,0.910233,0.787737,0.15434,0.25954,175751.807,0.228048,1.177276,301.194,1,0.988087,327.997,0.432509,0.038516,228.656,0,COMPLETE
OBS-11363-SCN-12-037-P03,SCN-12-037,3,PLANT-05,service_infeasible,NMC811,402.763,3059.575,1232284.112,2778.989,2547.561,231.427,280.586,370.328,149154.497,0.905299,0.565719,0.165162,0.26912,0.804639,1004.602,0.0,33.006,0.675323,A,remanufacture,0.91516,0.874072,0.167082,0.312836,102926.671,0.358586,1.026299,308.022,1,0.982818,332.366,0.171529,0.033376,354.069,0,COMPLETE
OBS-11364-SCN-12-037-P04,SCN-12-037,4,PLANT-05,service_infeasible,NMC811,402.763,3061.229,1232950.212,2478.506,2274.496,204.011,582.722,834.992,336304.146,0.876413,0.50728,0.190029,0.30269,0.728712,690.065,0.050153,21.546,0.610236,B,remanufacture,0.889205,0.851826,0.167816,0.289938,218103.131,0.370523,0.875743,588.365,1,0.982841,285.049,0.402271,0.038604,157.831,0,COMPLETE
OBS-11365-SCN-12-037-P05,SCN-12-037,5,PLANT-05,service_infeasible,NMC811,402.763,2917.422,1175030.25,2734.093,2557.797,176.296,183.329,320.047,128903.171,0.909611,0.458475,0.232475,0.30905,0.71619,1109.015,0.189229,33.211,0.520194,B,remanufacture,0.898594,0.791405,0.149264,0.287398,89635.098,0.450202,0.915198,463.757,1,0.980946,329.641,0.466835,0.0464,195.618,0,COMPLETE
OBS-11366-SCN-12-037-P06,SCN-12-037,6,PLANT-05,service_infeasible,NMC811,402.763,2460.879,991151.374,2042.241,1967.546,74.695,418.638,334.172,134592.229,0.829501,0.537118,0.16508,0.297802,0.734149,1088.063,0.0,19.182,0.631133,A,recycle,0.925202,0.863614,0.173386,0.296329,85383.887,0.39603,1.044865,440.727,1,0.988398,334.076,0.402606,0.041972,293.728,0,COMPLETE
OBS-11367-SCN-12-037-P07,SCN-12-037,7,PLANT-05,service_infeasible,NMC811,402.763,2503.493,1008314.828,2194.056,2103.07,90.986,309.437,428.435,172557.81,0.855323,0.491861,0.241355,0.266784,0.774504,424.653,0.063847,26.628,0.642113,A,second_life,0.901432,0.856211,0.155248,0.312632,112389.85,0.161099,1.091699,680.327,1,0.998293,349.075,0.435328,0.042874,131.695,0,COMPLETE
OBS-11368-SCN-12-037-P08,SCN-12-037,8,PLANT-05,service_infeasible,NMC811,402.763,2364.857,952477.243,1821.312,1723.839,97.473,543.544,589.83,237561.659,0.904503,0.506195,0.219861,0.273944,0.755213,766.343,0.211257,31.637,0.542438,B,remanufacture,0.880994,0.830579,0.165163,0.279422,158037.842,0.396177,1.064978,468.493,1,0.989481,332.868,0.278391,0.036859,272.167,0,COMPLETE
OBS-11369-SCN-12-037-P09,SCN-12-037,9,PLANT-05,service_infeasible,NMC811,402.763,2404.934,968619.08,2272.438,2100.136,172.303,132.496,600.273,241767.887,0.928865,0.472549,0.218673,0.308778,0.742459,636.34,0.103738,29.6,0.590978,B,remanufacture,0.887685,0.841744,0.145615,0.29699,170319.229,0.242256,0.910231,304.5,1,0.997759,323.144,0.493485,0.034754,193.871,0,COMPLETE
OBS-11370-SCN-12-037-P10,SCN-12-037,10,PLANT-05,service_infeasible,NMC811,402.763,2402.608,967682.098,1840.521,1754.095,86.425,562.087,372.481,150021.484,0.834974,0.482815,0.250766,0.266419,0.798322,233.413,0.080121,31.299,0.637435,A,disposal,0.93793,0.862052,0.156126,0.264257,99145.78,0.262118,1.117652,762.176,1,0.9986,296.636,0.55565,0.040359,173.64,0,COMPLETE
OBS-11371-SCN-12-038-P01,SCN-12-038,1,PLANT-05,service_infeasible,NCA,410.84,3441.073,1413729.046,3158.929,2998.88,160.049,282.144,437.347,179679.328,0.946829,0.482753,0.21546,0.301787,0.689581,1102.036,0.038452,17.569,0.575748,B,remanufacture,0.911682,0.833275,0.175122,0.304144,127938.906,0.30296,0.965699,124.044,1,0.985958,321.189,0.366455,0.045038,307.512,0,COMPLETE
OBS-11372-SCN-12-038-P02,SCN-12-038,2,PLANT-05,service_infeasible,NCA,410.84,3622.393,1488222.437,2770.027,2646.26,123.767,852.366,652.382,268024.548,0.92512,0.452849,0.234762,0.312389,0.650422,869.102,0.051182,30.225,0.548061,B,recycle,0.917808,0.823655,0.144004,0.300801,194803.231,0.269272,1.052905,756.47,1,0.994633,294.513,0.452606,0.040739,298.924,0,COMPLETE
OBS-11373-SCN-12-038-P03,SCN-12-038,3,PLANT-05,service_infeasible,NCA,410.84,3914.113,1608072.689,3212.069,2978.464,233.605,702.044,955.737,392654.811,0.873182,0.509488,0.254055,0.236458,0.906054,1087.788,0.154473,4.455,0.636577,A,second_life,0.891733,0.888909,0.167019,0.375651,254674.709,0.37264,0.945712,673.911,1,0.981015,325.965,0.272901,0.041026,174.301,0,COMPLETE
OBS-11374-SCN-12-038-P04,SCN-12-038,4,PLANT-05,service_infeasible,NCA,410.84,4221.552,1734380.864,3504.538,3325.003,179.535,717.014,747.755,307207.46,0.939534,0.449872,0.249814,0.300314,0.774733,306.653,0.287619,8.552,0.490406,B,remanufacture,0.862461,0.805956,0.153624,0.28296,210691.39,0.287476,1.017379,566.219,1,0.980021,274.723,0.408164,0.046528,258.464,0,COMPLETE
OBS-11375-SCN-12-038-P05,SCN-12-038,5,PLANT-05,service_infeasible,NCA,410.84,3673.168,1509083.089,2960.032,2775.782,184.25,713.136,512.114,210396.651,0.851719,0.405606,0.247151,0.347244,0.769119,606.462,0.43365,24.855,0.465178,B,remanufacture,0.876696,0.769395,0.145689,0.274682,134214.681,0.440564,0.963799,302.44,1,0.977022,306.239,0.395153,0.038185,362.009,0,COMPLETE
OBS-11376-SCN-12-038-P06,SCN-12-038,6,PLANT-05,service_infeasible,NCA,410.84,3340.346,1372346.447,2725.297,2594.323,130.974,615.049,914.003,375508.713,0.892695,0.456081,0.228452,0.315467,0.722201,920.597,0.083523,30.555,0.583228,B,remanufacture,0.908787,0.86813,0.168957,0.308907,253167.878,0.267026,0.951728,564.15,1,0.995223,353.73,0.426965,0.023615,351.803,0,COMPLETE
OBS-11377-SCN-12-038-P07,SCN-12-038,7,PLANT-05,service_infeasible,NCA,410.84,3313.0,1361111.777,2994.332,2842.919,151.412,318.669,618.761,254211.343,0.840489,0.531976,0.224551,0.243473,0.851529,1302.508,0.086618,38.356,0.651457,A,recycle,0.913273,0.844301,0.169302,0.328628,162095.353,0.26707,1.009415,575.754,1,0.983312,387.188,0.304946,0.046726,220.277,0,COMPLETE
OBS-11378-SCN-12-038-P08,SCN-12-038,8,PLANT-05,service_infeasible,NCA,410.84,2869.041,1178715.778,2138.186,2043.383,94.803,730.855,416.409,171077.189,0.892638,0.46501,0.196743,0.338247,0.708827,1221.675,0.115725,23.139,0.569225,B,disposal,0.87964,0.826051,0.172621,0.27977,111141.63,0.292599,1.010737,443.355,1,0.996582,284.772,0.198481,0.043831,136.209,0,COMPLETE
OBS-11379-SCN-12-038-P09,SCN-12-038,9,PLANT-05,service_infeasible,NCA,410.84,3115.94,1280151.638,2496.998,2322.005,174.992,618.942,803.69,330187.866,0.916601,0.472802,0.236488,0.29071,0.790199,248.787,0.1736,31.647,0.585674,B,remanufacture,0.855685,0.84625,0.161755,0.309283,217083.534,0.312206,0.899077,378.134,1,0.979028,333.957,0.359835,0.031677,334.261,0,COMPLETE
OBS-11380-SCN-12-038-P10,SCN-12-038,10,PLANT-05,service_infeasible,NCA,410.84,3180.173,1306541.202,2721.1,2537.59,183.51,459.073,794.24,326305.176,0.863975,0.457014,0.234362,0.308624,0.759568,1127.607,0.149832,25.377,0.593838,B,remanufacture,0.885177,0.846613,0.151184,0.311777,211820.825,0.357016,1.055782,255.031,1,0.978827,299.244,0.456055,0.032188,335.057,0,COMPLETE
OBS-11381-SCN-12-039-P01,SCN-12-039,1,PLANT-07,service_infeasible,LFP,390.862,2694.781,1053286.321,2366.153,2164.169,201.984,328.628,543.209,212319.485,0.892762,0.499987,0.170274,0.329738,0.651105,277.847,0.039078,25.451,0.568686,B,remanufacture,0.915667,0.832301,0.184053,0.311272,141620.282,0.371582,0.907509,277.791,1,0.972595,319.837,0.351357,0.049286,322.184,0,COMPLETE
OBS-11382-SCN-12-039-P02,SCN-12-039,2,PLANT-07,service_infeasible,LFP,390.862,3019.158,1180072.636,2594.106,2481.593,112.512,425.052,731.457,285898.503,0.892564,0.547329,0.157203,0.295468,0.719135,640.739,0.037621,23.783,0.616067,B,recycle,0.892415,0.84774,0.179324,0.299303,186891.639,0.234752,1.028978,407.335,1,0.977636,289.017,0.314023,0.026381,199.73,0,COMPLETE
OBS-11383-SCN-12-039-P03,SCN-12-039,3,PLANT-07,service_infeasible,LFP,390.862,3048.508,1191544.403,2376.98,2284.781,92.199,671.528,838.469,327725.406,0.886693,0.493468,0.203735,0.302797,0.807731,1445.044,0.230281,16.86,0.566611,B,remanufacture,0.885483,0.844397,0.186777,0.294982,209253.719,0.233978,0.8429,480.495,1,0.982736,299.659,0.570979,0.033147,211.27,0,COMPLETE
OBS-11384-SCN-12-039-P04,SCN-12-039,4,PLANT-07,service_infeasible,LFP,390.862,2969.808,1160783.639,2652.5,2520.439,132.061,317.307,646.082,252528.729,0.920059,0.431186,0.257966,0.310848,0.829429,683.125,0.521089,27.334,0.460064,B,remanufacture,0.870485,0.770862,0.140253,0.327467,173883.469,0.280293,0.959888,683.001,1,0.980141,303.505,0.407152,0.03802,299.293,0,COMPLETE
OBS-11385-SCN-12-039-P05,SCN-12-039,5,PLANT-07,service_infeasible,LFP,390.862,3076.028,1202300.887,2470.281,2310.744,159.537,605.747,642.727,251217.249,0.87385,0.432521,0.222447,0.345032,0.599328,1382.972,0.138953,22.172,0.476335,B,remanufacture,0.921744,0.822944,0.150928,0.275914,171807.254,0.330778,0.951283,462.358,1,0.972076,258.841,0.238912,0.04116,341.438,0,COMPLETE
OBS-11386-SCN-12-039-P06,SCN-12-039,6,PLANT-07,service_infeasible,LFP,390.862,2929.047,1144851.966,2287.518,2106.447,181.071,641.529,436.815,170734.267,0.892737,0.431009,0.272782,0.296209,0.656614,1429.84,0.196672,22.769,0.491666,B,remanufacture,0.880939,0.818652,0.150142,0.306064,114113.354,0.227316,0.977647,341.656,1,0.994405,273.301,0.392749,0.034576,131.04,0,COMPLETE
OBS-11387-SCN-12-039-P07,SCN-12-039,7,PLANT-07,service_infeasible,LFP,390.862,2303.733,900440.807,1951.238,1843.713,107.525,352.495,298.643,116728.165,0.884213,0.440467,0.25468,0.304853,0.589635,1420.658,0.119481,18.341,0.46721,B,recycle,0.903471,0.799068,0.157568,0.29601,78556.38,0.137381,1.102424,479.955,1,0.995199,320.792,0.205087,0.038065,127.095,0,COMPLETE
OBS-11388-SCN-12-039-P08,SCN-12-039,8,PLANT-07,service_infeasible,LFP,390.862,2161.689,844921.283,1725.983,1560.086,165.897,435.707,271.867,106262.516,0.908936,0.541085,0.211403,0.247511,0.881332,848.252,0.053673,21.499,0.718292,A,second_life,0.912691,0.863554,0.183423,0.321264,71983.667,0.17191,0.816776,835.096,1,0.999,324.436,0.568299,0.035234,188.719,0,COMPLETE
OBS-11389-SCN-12-039-P09,SCN-12-039,9,PLANT-07,service_infeasible,LFP,390.862,2511.048,981472.153,2068.082,1903.687,164.395,442.966,373.561,146010.645,0.863679,0.441282,0.28428,0.274439,0.699549,1020.354,0.146172,25.88,0.550874,B,remanufacture,0.863396,0.808639,0.16472,0.33288,90945.107,0.246237,0.902558,588.099,1,0.964033,271.819,0.212258,0.030101,249.815,0,COMPLETE
OBS-11390-SCN-12-039-P10,SCN-12-039,10,PLANT-07,service_infeasible,LFP,390.862,2398.847,937616.919,2256.276,2092.955,163.321,142.571,553.698,216419.14,0.878928,0.447689,0.219403,0.332909,0.698602,1086.004,0.198376,30.094,0.512492,B,remanufacture,0.870908,0.804302,0.174738,0.316735,136714.023,0.124083,0.975027,617.306,1,0.980063,351.732,0.490737,0.041935,220.706,0,COMPLETE
OBS-11391-SCN-12-040-P01,SCN-12-040,1,PLANT-12,service_infeasible,NMC111,427.923,3461.823,1481394.54,2985.601,2738.859,246.742,476.222,828.565,354562.315,0.896632,0.539062,0.228503,0.232435,0.859102,711.617,0.055912,24.182,0.709261,A,remanufacture,0.902851,0.85553,0.175574,0.344237,236632.613,0.190995,1.115291,566.326,1,0.976224,277.9,0.50754,0.039593,223.157,0,COMPLETE
OBS-11392-SCN-12-040-P02,SCN-12-040,2,PLANT-12,service_infeasible,NMC111,427.923,3960.585,1694826.625,3183.175,2885.731,297.444,777.41,1093.138,467779.372,0.871585,0.509705,0.237136,0.253158,0.825136,362.813,0.086847,28.157,0.66294,A,second_life,0.919052,0.833467,0.158263,0.34895,315404.082,0.184217,0.958845,479.588,1,0.996709,330.06,0.384503,0.035998,298.092,0,COMPLETE
OBS-11393-SCN-12-040-P03,SCN-12-040,3,PLANT-12,service_infeasible,NMC111,427.923,4210.742,1801874.431,3337.057,3117.199,219.858,873.685,620.402,265484.64,0.834986,0.563985,0.196763,0.239252,0.775226,715.795,0.0,32.922,0.654396,A,remanufacture,0.915928,0.85064,0.177601,0.278262,166979.198,0.344455,0.977509,826.075,1,0.979951,292.147,0.198309,0.029816,501.509,0,COMPLETE
OBS-11394-SCN-12-040-P04,SCN-12-040,4,PLANT-12,service_infeasible,NMC111,427.923,3877.81,1659405.336,3140.457,2855.031,285.426,737.353,959.336,410522.024,0.904955,0.49683,0.160513,0.342657,0.828071,1203.577,0.312812,28.674,0.555041,B,remanufacture,0.858793,0.799232,0.180667,0.315596,261404.127,0.171868,0.981316,779.992,1,0.992371,315.578,0.444377,0.042671,319.258,0,COMPLETE
OBS-11395-SCN-12-040-P05,SCN-12-040,5,PLANT-12,service_infeasible,NMC111,427.923,3745.592,1602825.893,3199.408,2924.831,274.577,546.184,912.105,390311.085,0.908609,0.546089,0.200145,0.253766,0.933736,1094.77,0.096562,29.566,0.732243,A,second_life,0.888654,0.870777,0.181368,0.320054,257993.968,0.365552,1.060564,480.924,1,0.985388,267.044,0.338176,0.038749,227.658,0,COMPLETE
OBS-11396-SCN-12-040-P06,SCN-12-040,6,PLANT-12,service_infeasible,NMC111,427.923,3569.083,1527293.871,3166.17,2985.859,180.311,402.913,925.819,396179.45,0.857268,0.486292,0.197305,0.316402,0.81425,545.297,0.338478,34.312,0.515855,B,remanufacture,0.854517,0.791376,0.148154,0.298798,247223.923,0.335041,1.027339,370.394,1,0.981778,354.289,0.309789,0.036397,145.743,0,COMPLETE
OBS-11397-SCN-12-040-P07,SCN-12-040,7,PLANT-12,service_infeasible,NMC111,427.923,3019.114,1291949.289,2423.764,2275.695,148.068,595.351,730.774,312715.315,0.871189,0.463237,0.233857,0.302906,0.97435,498.71,0.38956,30.403,0.618334,B,recycle,0.876114,0.841018,0.160101,0.341301,200470.047,0.443934,0.866464,137.532,1,0.974317,288.491,0.136268,0.034538,302.342,0,COMPLETE
